DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
9/29/2016,7:51:00,PM,60,75,0,,0,624,1809
9/29/2016,8:51:00,PM,58,81,5,,0,624,1809
9/29/2016,9:51:00,PM,52,93,3,,0,624,1809
9/29/2016,10:51:00,PM,54,87,0,,0,624,1809
9/29/2016,11:51:00,PM,52,93,0,,0,624,1809
9/29/2016,11:59:00,PM,,,,,,624,1809
9/30/2016,12:51:00,AM,52,93,0,,0,624,1809
9/30/2016,1:51:00,AM,49,97,0,,0,624,1809
9/30/2016,2:51:00,AM,48,96,5,,0,624,1809
9/30/2016,3:51:00,AM,47,100,5,,0,624,1809
9/30/2016,4:51:00,AM,50,96,0,,0,624,1809
9/30/2016,5:51:00,AM,49,93,0,,0,624,1809
9/30/2016,6:51:00,AM,49,97,3,,0,624,1809
9/30/2016,7:51:00,AM,53,93,0,,0,624,1809
9/30/2016,8:51:00,AM,57,81,3,,0,624,1809
9/30/2016,9:51:00,AM,62,67,3,,0,624,1809
9/30/2016,10:51:00,AM,62,70,5,,0,624,1809
9/30/2016,11:51:00,AM,71,49,3,,0,624,1809
9/30/2016,12:51:00,PM,72,46,6,,0,624,1809
9/30/2016,1:51:00,PM,76,39,0,,0,624,1809
9/30/2016,2:51:00,PM,75,39,3,,0,624,1809
9/30/2016,3:51:00,PM,75,39,0,,0,624,1809
9/30/2016,4:51:00,PM,76,39,6,,0,624,1809
9/30/2016,5:51:00,PM,72,46,0,,0,625,1808
9/30/2016,6:51:00,PM,67,57,3,,0,625,1808
9/30/2016,7:51:00,PM,65,56,7,,0,625,1808
9/30/2016,8:51:00,PM,61,65,7,,0,625,1808
9/30/2016,9:51:00,PM,57,81,0,,0,625,1808
9/30/2016,10:51:00,PM,55,80,0,,0,625,1808
9/30/2016,11:51:00,PM,52,86,3,,0,625,1808
9/30/2016,11:59:00,PM,,,,,,625,1808
